gene,DEstatus.2
TPX2,FALSE
TIMM23,FALSE
MTFR1,FALSE
ZFAT,FALSE
BUB3,FALSE
DNAJC21,FALSE
EMP3,FALSE
HTR1B,FALSE
NT5E,FALSE
SAE1,FALSE
ENGASE,TRUE
DMTF1,FALSE
MAP3K7,FALSE
WTIP,FALSE
UBE2Z,FALSE
SNF8,FALSE
AKIRIN2,FALSE
ORC3,FALSE
TMEM126A,FALSE
CTC-428G20.3,FALSE
MYO9A,FALSE
MPP5,FALSE
DOCK9,FALSE
PFKFB3,TRUE
TBL3,FALSE
RPS6KB2,FALSE
TBC1D8,FALSE
PHAX,FALSE
ALDH7A1,FALSE
LIMS1,FALSE
FAM173B,FALSE
RP11-498E2.8,TRUE
ELP3,FALSE
SNRPA,FALSE
RP11-66D17.3,TRUE
HIST1H2BF,FALSE
RP1-167G20.1,TRUE
ATP6V1A,FALSE
FAM160B2,FALSE
MORC2,FALSE
LARGE,FALSE
SIKE1,FALSE
GSTT2B,FALSE
SDHA,FALSE
CDK12,FALSE
CPNE7,FALSE
POM121C,FALSE
C3orf52,FALSE
PLXNA1,FALSE
CC2D1B,FALSE
RINT1,FALSE
NCBP2,FALSE
MDFIC,FALSE
ANKRD10,FALSE
ADAM33,FALSE
FASTKD2,FALSE
ZNF552,FALSE
NRP2,FALSE
SRPK2,FALSE
CREB1,FALSE
KLF7,FALSE
DGKA,FALSE
GPR180,FALSE
CCDC124,FALSE
RPS7,FALSE
S100A14,FALSE
KAZN,FALSE
TGDS,FALSE
SLC35E2B,FALSE
SEPW1,FALSE
FARP1,FALSE
TRAPPC12,FALSE
SPRTN,FALSE
RRM2,FALSE
MTMR6,FALSE
UCP2,FALSE
UCP3,TRUE
NIF3L1,FALSE
SLC7A1,FALSE
PAAF1,FALSE
LNX2,FALSE
HIST1H4K,FALSE
RAB6A,FALSE
HIST1H2BK,FALSE
EFHC1,FALSE
TMEM14A,FALSE
MTMR12,FALSE
BRPF3,FALSE
WDR60,FALSE
FKBP5,FALSE
SRPK1,FALSE
PPP2R5C,FALSE
MIA3,FALSE
CCDC85B,FALSE
HEATR3,FALSE
TRIM26,FALSE
ZNF227,FALSE
ZBED5,FALSE
NUPL1,FALSE
ACAN,FALSE
RP11-30P6.6,TRUE
ACER2,TRUE
CMTM4,FALSE
ENTHD2,FALSE
C16orf87,FALSE
GBE1,FALSE
ZNF236,FALSE
ACAP3,FALSE
ENAH,FALSE
CSRP1,FALSE
RP1-69D17.4,TRUE
C1orf159,FALSE
LRBA,FALSE
RPSAP58,FALSE
METTL13,FALSE
IFT57,FALSE
SV2A,FALSE
BBX,FALSE
CBLB,FALSE
FXR1,FALSE
GTF2E1,FALSE
C3orf14,TRUE
LAMB3,FALSE
TRIM11,FALSE
SLX4IP,FALSE
SCAMP4,FALSE
CCDC97,FALSE
REPS1,FALSE
RBM33,FALSE
LINC00568,TRUE
DPP9,FALSE
NHSL1,FALSE
AHI1,FALSE
PRMT7,FALSE
ELN,FALSE
RFC2,FALSE
STIL,FALSE
CD164,FALSE
ESD,FALSE
TMEM33,FALSE
LPAR6,FALSE
HNRNPA1L2,FALSE
RB1,FALSE
WDFY2,FALSE
SBDS,FALSE
DCUN1D4,FALSE
OCIAD1,FALSE
SART1,FALSE
SLAIN2,FALSE
ZNF248,FALSE
BRCA2,FALSE
KIF5B,FALSE
RPL24,FALSE
AGPAT6,FALSE
USP46,FALSE
NPRL2,FALSE
KLHL15,FALSE
MAP3K2,FALSE
CCSAP,FALSE
MARCH5,FALSE
ZBTB34,FALSE
CTD-2526A2.2,TRUE
MTSS1L,FALSE
HIST1H2BE,FALSE
PRKAR2A,FALSE
ITGA6,FALSE
ACAP2,FALSE
C12orf73,FALSE
TUFM,FALSE
MLTK,FALSE
GNAT1,TRUE
ECT2,FALSE
NRIP3,FALSE
EIF1AD,FALSE
PAN3,FALSE
EIF3F,FALSE
TMEM254,FALSE
UBP1,FALSE
WDR36,FALSE
NREP,FALSE
FBXL2,FALSE
CHIC2,FALSE
MBNL2,FALSE
AGAP9,FALSE
FAM107B,FALSE
ZNF260,FALSE
DIAPH3,FALSE
LAMTOR3,FALSE
RBM26,FALSE
RP11-305P14.1,TRUE
NPIPA7,FALSE
BANF1,FALSE
ZKSCAN2,FALSE
RBM8A,FALSE
PRKAB2,FALSE
LAT2,TRUE
SLU7,FALSE
CORO6,FALSE
CAMLG,FALSE
ADIPOR1,FALSE
PEX11B,FALSE
PIAS3,FALSE
PSMB4,FALSE
B4GALT5,FALSE
LPGAT1,FALSE
BTG2,FALSE
SPATA2,FALSE
HIST3H2A,FALSE
PSMD4,FALSE
MAN1B1,FALSE
C11orf24,FALSE
FUNDC1,FALSE
ATP13A2,FALSE
USP12,FALSE
PATE1,TRUE
ATXN2,FALSE
FUT8,FALSE
FBXO48,TRUE
PLAGL1,FALSE
FBXO30,FALSE
SUCLG2,FALSE
CRYBG3,FALSE
HDAC4,FALSE
UBXN2B,FALSE
ZNF678,FALSE
PHF3,FALSE
DPM1,FALSE
WIBG,FALSE
FAM98C,FALSE
MCM6,FALSE
ATP6AP1,FALSE
TARSL2,FALSE
DENND5B,FALSE
SAFB2,FALSE
RPN2,FALSE
CTD-2540B15.12,TRUE
KRT8,FALSE
RP11-932A10.1,TRUE
GTPBP3,FALSE
RP11-424G14.1,TRUE
ZNF558,FALSE
SACS,FALSE
MLXIP,FALSE
COA3,FALSE
EMC7,FALSE
KATNBL1,FALSE
KLHL2,FALSE
GOLGA6B,TRUE
RPL34,FALSE
MRC2,FALSE
CPE,FALSE
LSM7,FALSE
TNFAIP3,FALSE
MEIS2,FALSE
DDA1,FALSE
ACER1,TRUE
COLGALT1,FALSE
ZNF83,FALSE
SPCS1,FALSE
GALNT2,FALSE
HCN3,FALSE
C1orf131,FALSE
ACTA1,FALSE
CTGF,FALSE
PKLR,TRUE
RIT1,FALSE
DCAF4L1,TRUE
ALDH8A1,TRUE
SGK1,FALSE
RNF146,FALSE
IPMK,FALSE
CYB5R4,FALSE
BIRC3,FALSE
GATAD2B,FALSE
C1orf43,FALSE
UBC,FALSE
ZNF330,FALSE
ZSCAN22,FALSE
GAB1,FALSE
INPP4B,FALSE
NT5C2,FALSE
BLM,FALSE
LYST,FALSE
TBC1D9,FALSE
MRPL42,FALSE
UBXN1,FALSE
MARK2,FALSE
GNG3,TRUE
IRAK4,FALSE
C6orf132,FALSE
DCBLD2,FALSE
ZNF84,FALSE
MLLT1,FALSE
NEU3,TRUE
SLC9A6,FALSE
CYB561A3,FALSE
C17orf100,FALSE
KPNA5,FALSE
TTC32,FALSE
HAX1,FALSE
CNOT1,FALSE
PLAG1,FALSE
DLG5,FALSE
ELF2,FALSE
ACTN4,FALSE
HIST1H3E,FALSE
ARHGAP1,FALSE
DIP2C,FALSE
CKAP5,FALSE
ZNF408,FALSE
ELOVL4,FALSE
SNX11,FALSE
TP53BP2,FALSE
IFT88,FALSE
BBS2,FALSE
RAB13,FALSE
TP53I11,FALSE
NFKB1,FALSE
AREG,FALSE
MANBA,FALSE
MT2A,FALSE
C16orf70,FALSE
UBAP2L,FALSE
UBE2D3,FALSE
GOT2,FALSE
SNAPIN,FALSE
MFSD10,FALSE
PHLPP1,FALSE
RNF44,FALSE
ZNF708,FALSE
TMEM158,FALSE
ATP8B1,FALSE
MBLAC2,FALSE
VAMP7,FALSE
PLSCR4,FALSE
SOX13,FALSE
SAMD14,FALSE
DAXX,FALSE
LBR,FALSE
EPHX1,FALSE
AMD1,FALSE
CSPG5,FALSE
RING1,FALSE
SLC35A4,FALSE
EIF3CL,FALSE
RXRB,FALSE
NSMF,FALSE
SCAP,FALSE
CC2D2A,FALSE
LCMT1,FALSE
NEK11,TRUE
PKN3,FALSE
ZDHHC12,FALSE
KLHL3,TRUE
GAMT,FALSE
TTC9C,FALSE
LYSMD3,FALSE
SIRT6,FALSE
SRFBP1,FALSE
TOR2A,FALSE
TRIM41,FALSE
USP45,FALSE
NDUFAF4,FALSE
MBTD1,FALSE
RPS6KA4,FALSE
C6orf106,FALSE
ERO1LB,TRUE
NBAS,FALSE
TTC19,FALSE
INPP4A,FALSE
GPSM1,FALSE
SF3B5,FALSE
SP2,FALSE
STIM2,FALSE
WHSC1,FALSE
CISH,FALSE
SH3D19,FALSE
GPR3,FALSE
CRK,FALSE
WARS,FALSE
SCAMP1,FALSE
AMIGO1,TRUE
WDR48,FALSE
ZNF107,FALSE
NEIL3,FALSE
COMMD2,FALSE
SLC35B2,FALSE
DERL2,FALSE
TRIM2,FALSE
PPIA,FALSE
SEPHS2,FALSE
FZD9,FALSE
WDR20,FALSE
PLEKHA6,FALSE
PPP1CC,FALSE
CEP170,FALSE
SOD3,FALSE
PBX2,FALSE
SEPSECS,FALSE
AGER,FALSE
AGPAT1,FALSE
DHX15,FALSE
PRRT1,TRUE
EIF1B,FALSE
EHMT2,FALSE
GRAMD1B,FALSE
KLHL24,FALSE
RRP9,FALSE
ID4,FALSE
PIM3,FALSE
NELFE,FALSE
ABCC5,FALSE
LINC00341,FALSE
CDC37L1,FALSE
SLC2A6,FALSE
CACFD1,FALSE
TBC1D22B,FALSE
LDLR,FALSE
PRKCDBP,FALSE
PDXDC1,FALSE
ZXDB,FALSE
HIST1H2AG,FALSE
PRKCSH,FALSE
RNH1,FALSE
ELOF1,FALSE
CNN1,FALSE
MSANTD4,FALSE
LRP5,FALSE
FIS1,FALSE
FER,FALSE
ANKRD18B,FALSE
MORF4L1,FALSE
VAV2,FALSE
FHL1,FALSE
DPYSL2,FALSE
CDC25C,FALSE
ZNF521,FALSE
ALPK2,FALSE
GPR1,FALSE
APOE,FALSE
PVRL2,FALSE
TOMM40,FALSE
LINC00940,TRUE
GALNT7,FALSE
INPP1,FALSE
ADAM17,TRUE
FOXO3,FALSE
WDR89,FALSE
FOXP1,FALSE
CDC42BPA,FALSE
ITPKB,FALSE
ZBTB47,FALSE
NKTR,FALSE
CLCN2,FALSE
C1orf35,FALSE
PARP1,FALSE
DNAH1,FALSE
PSMB8,FALSE
CLCN3,FALSE
AADAT,FALSE
SRP9,FALSE
ZNF619,FALSE
SNAP47,FALSE
NVL,FALSE
JDP2,FALSE
GRPEL1,FALSE
ARF1,FALSE
WWP1,FALSE
RERE,FALSE
BBS10,FALSE
DEGS1,FALSE
FRG1,FALSE
GAR1,FALSE
ADCK4,FALSE
TMCO2,TRUE
POU2F1,FALSE
TMEM201,FALSE
TMCO1,FALSE
DYNC2H1,FALSE
TBX19,FALSE
KARS,FALSE
PTGR1,FALSE
SENP7,FALSE
SUSD1,FALSE
PSAP,FALSE
PDE5A,FALSE
PVRL3,FALSE
RP11-134G8.8,FALSE
BAG6,FALSE
PRRC2A,FALSE
CCNG2,FALSE
CNOT6L,FALSE
USO1,FALSE
MAST2,FALSE
SCARB2,FALSE
NFKBIL1,FALSE
CDKL2,TRUE
NUP54,FALSE
BMP2K,FALSE
G3BP2,FALSE
Sep-11,FALSE
GSTCD,FALSE
CABLES1,FALSE
KCTD1,FALSE
INTS12,FALSE
GPANK1,FALSE
SHROOM3,FALSE
PDSS2,FALSE
PPA2,FALSE
CNEP1R1,FALSE
HADH,FALSE
NSUN5,FALSE
ZNF180,FALSE
ZNF226,FALSE
TRIM28,FALSE
CHMP2A,FALSE
HSPA1B,FALSE
C6orf48,FALSE
MAPK1IP1L,FALSE
ATG4D,FALSE
LARP1B,FALSE
SCARB1,FALSE
LSM2,FALSE
RFWD2,FALSE
PDE4B,FALSE
MCMBP,FALSE
FAM19A3,TRUE
TLK2,FALSE
TMEM160,FALSE
ZC3H4,FALSE
MAPK9,FALSE
AKNA,FALSE
NUF2,FALSE
PPOX,FALSE
UFC1,FALSE
MAP3K10,FALSE
F13B,TRUE
ZNF707,FALSE
CERS6,FALSE
USP21,FALSE
PFDN2,FALSE
RPS4X,FALSE
MYLK,FALSE
SDHC,FALSE
EPHB4,FALSE
NMB,FALSE
CCHCR1,FALSE
FAM3A,FALSE
TRIM14,FALSE
KIAA1468,FALSE
HLA-C,FALSE
NARS,FALSE
TGFBR1,FALSE
MICB,FALSE
MEGF9,FALSE
FAM101B,FALSE
TMEM245,FALSE
PRUNE2,FALSE
CTTNBP2NL,FALSE
SAMD4A,FALSE
TMEM241,FALSE
KLHDC4,FALSE
MED27,FALSE
STRIP1,FALSE
FAM50A,FALSE
NOC2L,FALSE
LAMP2,FALSE
MIER3,FALSE
SPIN1,FALSE
ZFX,FALSE
PPFIA1,FALSE
NMRK1,FALSE
TYRO3,FALSE
RSPH9,TRUE
TRPM7,FALSE
RP5-1086K13.1,TRUE
GTPBP2,FALSE
HLA-E,FALSE
MYEOV2,FALSE
UGDH,FALSE
PRR3,FALSE
MANEA,FALSE
DHX16,FALSE
QARS,FALSE
PPP1R10,FALSE
MRPS18B,FALSE
ZBTB25,FALSE
RAPGEF2,FALSE
ACAD9,FALSE
SEC24B,FALSE
RPS27L,FALSE
PAPSS1,FALSE
DNMT1,FALSE
EIF3G,FALSE
DDX24,FALSE
ACADVL,FALSE
KLHL26,FALSE
CSNK1G3,FALSE
GPX4,FALSE
PPP3CA,FALSE
ZNF331,FALSE
TPM4,FALSE
USP49,FALSE
LINC00657,FALSE
FNDC7,FALSE
TPCN1,FALSE
TLE4,FALSE
TAF9,FALSE
C1orf162,FALSE
ITGA10,TRUE
POM121,FALSE
SEC61B,FALSE
CNOT8,FALSE
LARP1,FALSE
SEMA4B,FALSE
RNF14,FALSE
ALDH9A1,FALSE
CIB1,FALSE
MPC2,FALSE
ATP1B1,FALSE
DCAF6,FALSE
ZNF75A,FALSE
CREG1,FALSE
DBR1,FALSE
ZNF627,FALSE
PPP1R11,FALSE
TMEM216,FALSE
VKORC1L1,FALSE
ZFPM1,FALSE
IFT140,FALSE
TPGS2,FALSE
FHOD3,FALSE
HCG9,TRUE
ZNF43,FALSE
MYO5A,FALSE
CCDC92,FALSE
DNAJC13,FALSE
NFKBID,FALSE
HNRNPC,FALSE
FKTN,FALSE
RWDD4,FALSE
AC016700.2,TRUE
FOXJ2,FALSE
ELP2,FALSE
HECTD1,FALSE
G2E3,FALSE
PPP2R2A,FALSE
RPS20,FALSE
ARNT,FALSE
C19orf55,FALSE
ME1,FALSE
POGZ,FALSE
UBE2D1,FALSE
TBL1XR1,FALSE
CERS2,FALSE
SELENBP1,FALSE
TOX4,FALSE
LASP1,FALSE
SUPT16H,FALSE
RHOBTB1,FALSE
ANP32E,FALSE
SUCO,FALSE
NAGA,FALSE
INTS7,FALSE
ZNF557,FALSE
TAF1A,FALSE
AC073321.4,TRUE
ZKSCAN5,FALSE
CDC42SE2,FALSE
EIF2AK3,FALSE
USP7,FALSE
TRPM4,FALSE
RAB3IL1,FALSE
TMEM262,TRUE
SREBF2,FALSE
FTH1,FALSE
DTL,FALSE
DYRK3,FALSE
VWCE,TRUE
ZNF480,FALSE
EIF2D,FALSE
TOMM7,FALSE
UNC119B,FALSE
GOLPH3L,FALSE
GABPB2,FALSE
GDF15,FALSE
PGPEP1,FALSE
ZNF528,FALSE
KIAA1683,TRUE
FSD1L,FALSE
DDB1,FALSE
TEAD1,FALSE
A2M,FALSE
TRIM27,FALSE
TMEM184B,FALSE
ZCCHC10,FALSE
OSGEP,FALSE
MTHFR,FALSE
PRCC,FALSE
CALCOCO1,FALSE
KANSL3,FALSE
LMAN2L,FALSE
SLC7A8,FALSE
FOXQ1,FALSE
PHLDB1,FALSE
MOB1A,FALSE
PSME1,FALSE
ADAM23,FALSE
ANGEL1,FALSE
UBTD2,FALSE
PPP2R3C,FALSE
PITHD1,FALSE
INO80D,FALSE
PLGLB1,TRUE
RRNAD1,FALSE
SCFD1,FALSE
MRPL24,FALSE
LINC01072,TRUE
NR2C2,FALSE
GRIK2,FALSE
CRABP2,FALSE
ABL2,FALSE
XPR1,FALSE
MB21D1,FALSE
ZBTB40,FALSE
DCBLD1,FALSE
MAP2K3,FALSE
ZNF687,FALSE
TARS2,FALSE
PAK4,FALSE
SETDB1,FALSE
SNX27,FALSE
MCL1,FALSE
ADAMTSL4,FALSE
ZNF146,FALSE
UBN1,FALSE
CTSK,FALSE
RFX5,FALSE
PI4KB,FALSE
SELM,FALSE
LENG8,FALSE
DZIP1,FALSE
COL4A2,FALSE
TOR1AIP1,FALSE
ARGLU1,FALSE
HMCN1,FALSE
RGL1,FALSE
ARIH2,FALSE
ZNF444,FALSE
HDGFRP2,FALSE
EEF2,FALSE
DAPK3,FALSE
TUFT1,TRUE
DDX41,FALSE
ECM1,FALSE
CEP290,FALSE
NDUFB6,FALSE
TCEB1,FALSE
THRA,FALSE
ZNF367,FALSE
C9orf89,FALSE
NR1D1,FALSE
RFPL4A,TRUE
NAP1L4,FALSE
VCP,FALSE
ACAA1,FALSE
RRM1,FALSE
NOL6,FALSE
SEH1L,FALSE
ZHX3,FALSE
CCDC125,TRUE
SLC9A3R2,FALSE
ZBTB38,FALSE
ASS1,FALSE
PER3,FALSE
VAMP3,FALSE
UCK1,FALSE
TNFRSF9,TRUE
PRRC2B,FALSE
TERF2IP,FALSE
CTNNA1,FALSE
AFMID,FALSE
DGKI,FALSE
C17orf70,FALSE
SLC46A1,FALSE
IFIT1,FALSE
FAM132A,TRUE
NFX1,FALSE
TIAL1,FALSE
FANCA,FALSE
SOAT1,FALSE
SOCS4,FALSE
FANCC,FALSE
HIST1H1B,FALSE
GAPVD1,FALSE
TLCD2,FALSE
FAM3C,FALSE
RUNX1T1,FALSE
LINC00265,FALSE
LAMTOR4,FALSE
SVEP1,FALSE
WDR18,FALSE
C9orf64,FALSE
KIF27,TRUE
HNRNPK,FALSE
ZNF844,TRUE
LCMT2,FALSE
ANKS6,FALSE
RUFY1,FALSE
ARHGEF10L,FALSE
ZNF235,FALSE
ZNF233,TRUE
COL5A1,FALSE
AC016751.2,TRUE
AMPH,FALSE
UBE2A,FALSE
JUN,FALSE
P4HB,FALSE
AP1G1,FALSE
PREP,FALSE
HACE1,FALSE
FBN2,FALSE
AGTRAP,FALSE
WDR27,FALSE
KIAA0430,FALSE
SGIP1,FALSE
UBN2,FALSE
YPEL2,FALSE
B4GALT1,FALSE
DNAJA1,FALSE
VPS4B,FALSE
CHMP5,FALSE
BRAF,FALSE
KDSR,FALSE
RNF19A,FALSE
ARIH2OS,FALSE
ADIG,TRUE
ANKRD13C,FALSE
FAM183B,TRUE
CEP350,FALSE
ZNF721,FALSE
KIAA1614,FALSE
TRA2A,FALSE
PIGC,FALSE
STK17A,FALSE
FAM129A,FALSE
TRAF4,FALSE
SLC37A3,FALSE
LAMC1,FALSE
RC3H1,FALSE
ABCA1,FALSE
COG5,FALSE
LYRM4,TRUE
IPO7,FALSE
CDC42,FALSE
FRAT2,FALSE
UBAP1,FALSE
ZNF230,FALSE
WNK4,FALSE
ZNF430,FALSE
HABP4,FALSE
SLC35D2,FALSE
BECN1,FALSE
CSF1,FALSE
RNPEPL1,FALSE
FBXL7,FALSE
PHF2,FALSE
UBL3,FALSE
ALDH1A1,FALSE
RPL21,FALSE
GLUL,FALSE
DHX9,FALSE
RASL11A,TRUE
MAMDC2,FALSE
ANKFY1,FALSE
SLC44A1,FALSE
PRKG1,FALSE
GNPTG,FALSE
ROBO1,FALSE
KIF14,FALSE
DDX59,FALSE
RP5-1125A11.1,FALSE
KDM5A,FALSE
AP3D1,FALSE
JRKL,FALSE
SPTAN1,FALSE
NGFR,TRUE
CPXM2,FALSE
MSH4,TRUE
MIOS,FALSE
STEAP1,FALSE
DAND5,TRUE
DLX3,TRUE
RWDD2A,FALSE
XXbac-B135H6.18,FALSE
COL1A2,FALSE
AC007952.5,TRUE
LGR4,FALSE
EGLN1,FALSE
URB2,FALSE
EIF2B3,FALSE
RP11-381K20.5,TRUE
TESK2,TRUE
LINC01058,TRUE
RP9,FALSE
CCDC168,TRUE
BMPER,FALSE
NSRP1,FALSE
C7orf60,FALSE
RP11-563J2.2,TRUE
ZNF12,FALSE
ARL17A,FALSE
RPIA,FALSE
C4orf21,FALSE
PCDH10,FALSE
HNRNPD,FALSE
COPS4,FALSE
RMND5A,FALSE
AP1AR,FALSE
PCSK5,FALSE
PCYT2,FALSE
RP11-488L18.10,FALSE
SEC31A,FALSE
ZMYND11,FALSE
BBS7,FALSE
LSMD1,FALSE
KIAA1109,FALSE
DNMBP,FALSE
RAB11FIP2,FALSE
TACSTD2,FALSE
AKTIP,FALSE
ARHGAP24,FALSE
PHYH,FALSE
HPS1,FALSE
RP11-51G5.1,TRUE
HERC3,FALSE
FAM13A,FALSE
CACUL1,FALSE
CALR,FALSE
CAMSAP2,FALSE
EIF3A,FALSE
FAM91A1,FALSE
ATF6,FALSE
CXCL12,FALSE
RAP1GDS1,FALSE
PGM3,FALSE
DLGAP4,FALSE
WIPI2,FALSE
RAD23A,FALSE
RBL1,FALSE
RPL12,FALSE
KIAA0319L,FALSE
ZNF593,FALSE
SHCBP1,FALSE
ANGPT1,FALSE
VPS13A,FALSE
MZT1,FALSE
RP11-420G6.4,TRUE
WDR54,FALSE
SIVA1,FALSE
LMTK2,FALSE
GCFC2,FALSE
PEX14,FALSE
RPS27,FALSE
SH3BGRL3,FALSE
LAP3,FALSE
PIP5K1C,FALSE
RPL11,FALSE
CTSA,FALSE
FAM160B1,FALSE
ZNF609,FALSE
RANBP17,FALSE
SERINC3,FALSE
RAD54B,FALSE
RBM38,FALSE
GTF2E2,FALSE
TSC22D1,FALSE
CLN5,FALSE
MEDAG,FALSE
PXDN,FALSE
NETO2,FALSE
SLC9A1,FALSE
QSOX2,FALSE
ZNF736,FALSE
TMCC1,FALSE
TRIM69,TRUE
GMIP,FALSE
OAZ2,FALSE
AK8,FALSE
TSC1,FALSE
RP11-274B21.9,TRUE
FAM109A,FALSE
SDCCAG3,FALSE
PMPCA,FALSE
VTI1A,FALSE
ZNF529,FALSE
CDK13,FALSE
ZNF566,FALSE
MAPK8,FALSE
AIFM2,FALSE
EVL,FALSE
SEC23IP,FALSE
ARHGEF19,FALSE
EHMT1,FALSE
ATE1,FALSE
EPHA2,FALSE
PHF6,FALSE
PLEKHA1,FALSE
ZNF266,FALSE
ZNF284,FALSE
DPY19L1,FALSE
ARSI,FALSE
AL132709.5,FALSE
ARMCX6,FALSE
DDX50,FALSE
COBLL1,FALSE
ZNF26,FALSE
COL4A1,FALSE
TRAM1,FALSE
TSPAN17,FALSE
MICALL2,FALSE
CEP78,FALSE
NOP16,FALSE
FUS,FALSE
ZNF749,FALSE
YIPF6,FALSE
ORC5,FALSE
CCAR1,FALSE
NBPF3,FALSE
HSPG2,FALSE
TRIP12,FALSE
BTBD6,FALSE
NTRK2,FALSE
FAM122B,FALSE
TRIAP1,FALSE
NINJ1,FALSE
RALGAPB,FALSE
RAB3GAP2,FALSE
TOM1L2,FALSE
MYD88,FALSE
AUH,FALSE
GADD45G,FALSE
CDK5,FALSE
INTS1,FALSE
MRPS31,FALSE
SLC4A2,FALSE
SLC22A13,TRUE
OXSR1,FALSE
ERCC1,FALSE
SUPT20H,FALSE
TRAM2,FALSE
LRRC37B,FALSE
VWA8,FALSE
DCTN2,FALSE
SLC25A15,FALSE
ZNF621,FALSE
FLT1,FALSE
KPNA3,FALSE
COPB2,FALSE
DPYSL4,FALSE
TXNRD1,FALSE
KIN,FALSE
FAM167A,FALSE
INTS6,TRUE
DGKH,FALSE
KATNAL1,FALSE
RMDN1,FALSE
TMEM259,FALSE
RP1-241P17.4,FALSE
USP9X,FALSE
PSKH1,FALSE
BMPR1A,FALSE
CCSER2,FALSE
MICU1,FALSE
C9orf173,TRUE
PRICKLE3,FALSE
PEAK1,FALSE
UNC5B,FALSE
C10orf54,FALSE
PIGK,FALSE
ZNF462,FALSE
GBA2,FALSE
UGCG,FALSE
UEVLD,FALSE
INIP,FALSE
SNX30,FALSE
ACTL7B,TRUE
WNT16,FALSE
PCNA,FALSE
POFUT2,FALSE
RSL1D1,FALSE
LZTS2,FALSE
SFXN3,FALSE
C10orf2,FALSE
BTBD3,FALSE
CDK11B,FALSE
CCNT2,FALSE
NPM3,FALSE
NXT1,FALSE
POLR3F,FALSE
HIATL1,FALSE
KAZALD1,FALSE
MFSD1,FALSE
PCDHGA1,FALSE
CAMSAP1,FALSE
ZNF141,FALSE
ZSWIM6,FALSE
ZNF302,FALSE
UBALD2,FALSE
ARHGEF7,FALSE
FXYD5,FALSE
TMEM50B,FALSE
APP,FALSE
DOPEY2,FALSE
TNRC6A,FALSE
IFNAR1,FALSE
COL6A2,FALSE
CCDC137,FALSE
SIK1,FALSE
NEGR1,FALSE
FGF9,TRUE
PPAT,FALSE
PARP4,FALSE
RP11-274B21.10,TRUE
RASL11B,TRUE
RRAGB,FALSE
LINC00839,FALSE
AC027228.1,TRUE
URB1,FALSE
ALAD,FALSE
LINC00694,TRUE
TNKS2,FALSE
ARHGAP21,FALSE
CPEB3,FALSE
GBF1,FALSE
APH1B,FALSE
VWA9,FALSE
FBXL15,TRUE
SUFU,FALSE
UBL7,FALSE
AP5M1,FALSE
ANKRD26,FALSE
ACBD5,FALSE
CSRP2,FALSE
PRKACB,FALSE
CYR61,FALSE
DDIT3,FALSE
KCNK2,FALSE
SERBP1,FALSE
PTPRK,FALSE
BZW1,FALSE
QSER1,FALSE
SURF2,TRUE
SURF1,FALSE
OSTM1,FALSE
CTNNBL1,FALSE
MYCBP2,FALSE
FBXL3,FALSE
SH3PXD2A,FALSE
PITRM1,FALSE
AARS,FALSE
WDR83,FALSE
BCCIP,FALSE
C19orf43,FALSE
PKN1,FALSE
CD97,FALSE
SURF4,FALSE
PSMD5,FALSE
EDRF1,FALSE
GTPBP4,FALSE
MPP4,TRUE
GIPC1,FALSE
LARP4B,FALSE
AIFM1,FALSE
UTRN,FALSE
AC147651.1,TRUE
AC096772.6,FALSE
B3GALTL,FALSE
AAED1,FALSE
CDC123,FALSE
UPF2,FALSE
CDIP1,FALSE
MAP3K4,FALSE
NDUFA10,FALSE
FAM133B,FALSE
ZMAT3,FALSE
ATP5L,FALSE
PTPDC1,FALSE
DNAJC3,FALSE
STK24,FALSE
ZNF76,FALSE
TBC1D8B,FALSE
RNPS1,FALSE
MORC4,FALSE
CNNM4,FALSE
COL6A1,FALSE
GNG12,FALSE
CDADC1,TRUE
RPAP3,FALSE
HUNK,FALSE
KLF5,FALSE
LTBP1,FALSE
TINAGL1,FALSE
FNDC3A,FALSE
UHRF1BP1,FALSE
PTPRF,FALSE
REXO4,FALSE
KIF2C,FALSE
UTP14A,FALSE
GTF3C5,FALSE
RPL7A,FALSE
RSPRY1,FALSE
NAE1,FALSE
MAP3K8,FALSE
RPS8,FALSE
STRN3,FALSE
CIZ1,FALSE
SLC25A25,FALSE
CEP250,FALSE
MAD1L1,FALSE
UGGT2,FALSE
ZBTB41,FALSE
PPP1R2,FALSE
ADAMTS4,FALSE
B4GALT3,FALSE
MPHOSPH6,FALSE
TET2,FALSE
KLHL36,FALSE
ZC3H7A,FALSE
COX6B1,FALSE
HCST,FALSE
UBA2,FALSE
ZNF219,FALSE
RBM42,FALSE
PPP1R36,TRUE
TFRC,FALSE
SALL2,FALSE
RBBP6,FALSE
NUCKS1,FALSE
HSD17B12,FALSE
AP1M1,FALSE
RP11-160E2.19,TRUE
APIP,FALSE
RFC1,FALSE
TRAPPC4,FALSE
CTD-2036P10.3,TRUE
ZNF215,FALSE
LRFN3,FALSE
CAPNS1,FALSE
TDRD3,FALSE
H3F3A,FALSE
TRIM8,FALSE
DIS3,FALSE
SH3PXD2B,FALSE
PIBF1,FALSE
EIF3M,FALSE
TENM2,FALSE
S1PR5,FALSE
CTD-2105E13.13,TRUE
RMND5B,FALSE
ZNF300,FALSE
G3BP1,FALSE
TNIP1,FALSE
KIAA0513,FALSE
DYNC1LI2,FALSE
FHOD1,FALSE
