gene,DEstatus.2
DRAM2,FALSE
DRAP1,FALSE
DRC1,FALSE
DRC4,FALSE
DRC9,FALSE
DRG1,FALSE
DRG2,FALSE
DROSHA,FALSE
DSC2,FALSE
DSCC1,FALSE
DSE,FALSE
DSP,FALSE
DST,FALSE
DSTN,FALSE
DSTNP1,FALSE
DSTNP2,FALSE
DSTYK,FALSE
DTD1,FALSE
DTD1-AS1,FALSE
DTD2,FALSE
DTL,FALSE
DTNA,TRUE
DTNB,FALSE
DTNB-AS1,FALSE
DTNBP1,FALSE
DTNBP1-AS1,FALSE
DTWD1,FALSE
DTWD2,FALSE
DTX3L,FALSE
DTX4,FALSE
DTYMK,FALSE
DUS1L,FALSE
DUS2,FALSE
DUS3L,FALSE
DUS4L,FALSE
DUSP1,FALSE
DUSP10,FALSE
DUSP11,FALSE
DUSP12,FALSE
DUSP13A,FALSE
DUSP16,FALSE
DUSP22,FALSE
DUSP23,FALSE
DUSP3,FALSE
DUSP4,FALSE
DUSP5,FALSE
DUSP6,FALSE
DUT,FALSE
DUTP1,FALSE
DUXAP7,FALSE
DVL1,FALSE
DVL3,FALSE
DYM,FALSE
DYM-AS1,FALSE
DYNC1H1,FALSE
DYNC1I2,FALSE
DYNC1LI1,FALSE
DYNC1LI2,FALSE
DYNC2I1,FALSE
DYNC2LI1,FALSE
DYNLL1,FALSE
DYNLRB1,FALSE
DYNLT3,FALSE
DYNLT4,FALSE
DYNLT5,FALSE
DYRK1A,FALSE
DYRK1B,FALSE
DYRK2,FALSE
DYRK3,FALSE
DYRK4,FALSE
DYSF,FALSE
DZANK1,FALSE
DZIP1L,FALSE
DZIP3,FALSE
E2F3-IT1,FALSE
E2F4,FALSE
E2F6,FALSE
E2F8,FALSE
EAF1,FALSE
EAF1-AS1,FALSE
EAF2,FALSE
EAPP,FALSE
EARS2,FALSE
EBAG9,FALSE
EBAG9P1,FALSE
EBLN3P,FALSE
EBNA1BP2,FALSE
EBPL,FALSE
ECD,FALSE
ECE1,FALSE
ECH1,FALSE
ECHDC1,FALSE
ECHDC2,FALSE
ECHDC3,FALSE
ECHS1,FALSE
ECI1,FALSE
ECI1-AS1,FALSE
ECI2,FALSE
ECM1,FALSE
ECM2,FALSE
ECPAS,FALSE
ECSIT,FALSE
ECT2,FALSE
EDA,FALSE
EDC3,FALSE
EDC4,FALSE
EDDM3CP,FALSE
EDEM1,FALSE
EDEM3,FALSE
EDF1,FALSE
EDNRB-AS1,FALSE
EDRF1,FALSE
EDRF1-AS1,FALSE
EEA1,FALSE
EED,FALSE
EEF1A1,FALSE
EEF1A1P10,FALSE
EEF1A1P3,FALSE
EEF1A1P32,FALSE
EEF1A1P4,FALSE
EEF1AKMT2,FALSE
EEF1AKMT3,FALSE
EEF1B2P7,FALSE
EEF1DP7,FALSE
EEF1E1,FALSE
EEF1G,FALSE
EEF2,FALSE
EEF2K,FALSE
EEFSEC,FALSE
EEPD1,FALSE
EFCAB10,FALSE
EFCAB13,FALSE
EFCAB13-DT,FALSE
EFCAB14,FALSE
EFCAB14-AS1,FALSE
EFCAB7,FALSE
EFHC1,FALSE
EFHD2,FALSE
EFL1,FALSE
EFR3A,FALSE
EFR3B,FALSE
EFTUD2,FALSE
EGILA,FALSE
EGLN1,FALSE
EGLN3,FALSE
EGLN3P1,FALSE
EGOT,FALSE
EHBP1,FALSE
EHBP1L1,FALSE
EHD1,FALSE
EHD4,FALSE
EHD4-AS1,FALSE
EHHADH,FALSE
EHHADH-AS1,FALSE
EHMT1,FALSE
EI24,FALSE
EID1,FALSE
EID2B,FALSE
EID3,FALSE
EIF1,FALSE
EIF1AD,FALSE
EIF1AX,FALSE
EIF1AX-AS1,FALSE
EIF1AY,FALSE
EIF1P7,FALSE
EIF2A,FALSE
EIF2AK1,FALSE
EIF2AK1P1,FALSE
EIF2AK2,TRUE
EIF2AK3,FALSE
EIF2AK3-AS1,FALSE
EIF2AK4,FALSE
EIF2B1,FALSE
EIF2B2,FALSE
EIF2B3,FALSE
EIF2D,FALSE
EIF2S1,FALSE
EIF2S2P5,FALSE
EIF2S2P6,FALSE
EIF2S3,FALSE
EIF3A,FALSE
EIF3B,FALSE
EIF3C,FALSE
EIF3D,FALSE
EIF3E,FALSE
EIF3EP4,FALSE
EIF3H,FALSE
EIF3J,FALSE
EIF3J-DT,FALSE
EIF3JP3,FALSE
EIF3K,FALSE
EIF3L,FALSE
EIF4A1P11,FALSE
EIF4A1P4,FALSE
EIF4A1P8,FALSE
EIF4A2,FALSE
EIF4A3,FALSE
EIF4B,FALSE
EIF4BP5,FALSE
EIF4E,FALSE
EIF4E2,FALSE
EIF4E3,FALSE
EIF4ENIF1,FALSE
EIF4EP1,FALSE
EIF4G1,FALSE
EIF4G2,FALSE
EIF4G3,FALSE
EIF4H,FALSE
EIF4HP2,FALSE
EIF5,FALSE
EIF5B,FALSE
EIPR1,FALSE
ELAC1,FALSE
ELAC2,FALSE
ELAVL1,FALSE
ELF1,FALSE
ELF2,FALSE
ELF2P3,FALSE
ELF3-AS1,FALSE
ELF4,FALSE
ELK1,FALSE
ELK3,FALSE
ELK4,FALSE
ELL,FALSE
ELL2,FALSE
ELMO1,FALSE
ELMO2,FALSE
ELMOD2,FALSE
ELMOD3,FALSE
ELOA,FALSE
ELOA-AS1,FALSE
ELOC,FALSE
ELOCP31,FALSE
ELOF1,FALSE
ELOVL1,FALSE
ELOVL5,FALSE
ELOVL7,FALSE
ELP1,FALSE
ELP2,FALSE
ELP3,FALSE
ELP4,FALSE
ELP4-AS1,FALSE
ELP5,FALSE
ELP6,FALSE
EMB,FALSE
EMC1,FALSE
EMC1-AS1,FALSE
EMC2,FALSE
EMC3,FALSE
EMC7,FALSE
EMC8,FALSE
EMD,FALSE
EME2,FALSE
EMG1,FALSE
EMILIN2,FALSE
EML2,FALSE
EML2-AS1,FALSE
EML3,FALSE
EML4,FALSE
EML4-AS1,FALSE
EMP1,FALSE
EMP3,FALSE
EMSLR,FALSE
EMSY,FALSE
ENC1,FALSE
ENDOG,FALSE
ENDOV,FALSE
ENEMAL,FALSE
ENG,FALSE
ENGASE,FALSE
ENKD1,FALSE
ENO1,FALSE
ENO1P3,FALSE
ENO2,FALSE
ENO4,FALSE
ENOPH1,FALSE
ENOPH1P1,FALSE
ENOSF1,FALSE
ENOX2,FALSE
ENPP2,FALSE
ENPP4,FALSE
ENSA,FALSE
ENTPD1,FALSE
ENTPD1-AS1,FALSE
ENTPD3-AS1,FALSE
ENTPD4,FALSE
ENTPD5,FALSE
ENTPD6,FALSE
ENTPD7,FALSE
ENTR1,FALSE
ENY2,FALSE
EOGT,FALSE
EOGT-DT,FALSE
EOLA1,FALSE
EOLA1-DT,FALSE
EOLA2,FALSE
EP300,FALSE
EP300-AS1,FALSE
EP400,FALSE
EP400P1,FALSE
EPAS1,FALSE
EPB41,FALSE
EPB41L1,FALSE
EPB41L1-AS1,FALSE
EPB41L2,FALSE
EPB41L3,FALSE
EPB41L4A,FALSE
EPB41L4A-AS1,FALSE
EPC1,FALSE
EPC1-AS1,FALSE
EPC2,FALSE
EPDR1,FALSE
EPG5,FALSE
EPHB1,FALSE
EPHB2,FALSE
EPHX1,FALSE
EPM2A,FALSE
EPM2A-DT,FALSE
EPM2AIP1,FALSE
EPN1,FALSE
EPN2,FALSE
EPRS1,FALSE
EPS15,FALSE
EPS15L1,FALSE
EPS8,FALSE
EPS8L2,FALSE
EPSTI1,TRUE
EQTN,FALSE
ERAP1,FALSE
ERAP2,FALSE
ERBB2,FALSE
ERBIN,FALSE
ERC1,FALSE
ERCC1,FALSE
ERCC2,FALSE
ERCC3,FALSE
ERCC4,FALSE
ERCC5,FALSE
ERCC6,FALSE
ERCC6L2,FALSE
ERCC6L2-AS1,FALSE
ERCC8,FALSE
EREG,TRUE
ERF,FALSE
ERGIC1,FALSE
ERGIC2,FALSE
ERGIC3,FALSE
ERH,FALSE
ERI1,FALSE
ERI2,FALSE
ERI3,FALSE
ERI3-IT1,FALSE
ERICH1,FALSE
ERICH6B,FALSE
ERLEC1,FALSE
ERLIN1,FALSE
ERLIN2,FALSE
ERMAP,FALSE
ERMP1,FALSE
ERN1,FALSE
ERO1A,FALSE
ERO1B,FALSE
ERP27,FALSE
ERP29,FALSE
ERP44,FALSE
ERRFI1,FALSE
ERV3-1,FALSE
ERVK13-1,FALSE
ESCO2,FALSE
ESD,FALSE
ESPL1,FALSE
ESR1,FALSE
ESRRA,FALSE
ESS2,FALSE
ESYT1,FALSE
ESYT2,FALSE
ESYT3,FALSE
ETDC,FALSE
ETF1,FALSE
ETF1P2,FALSE
ETFA,FALSE
ETFB,FALSE
ETFDH,FALSE
ETFRF1,FALSE
ETHE1,FALSE
ETNK1,FALSE
ETNK2,FALSE
ETS1,FALSE
ETS2,FALSE
ETS2-AS1,FALSE
ETV3,FALSE
ETV5,FALSE
ETV5-AS1,FALSE
ETV6,FALSE
EVA1B,FALSE
EVI2A,FALSE
EVI2B,FALSE
EVI5,FALSE
EVL,FALSE
EWSR1,FALSE
EXD2,FALSE
EXO1,FALSE
EXO5,FALSE
EXOC1,FALSE
EXOC1-AS1,FALSE
EXOC2,FALSE
EXOC3,FALSE
EXOC4,FALSE
EXOC5,FALSE
EXOC6,FALSE
EXOC6B,FALSE
EXOC7,FALSE
EXOC8,FALSE
EXOG,FALSE
EXOSC1,FALSE
EXOSC10,FALSE
EXOSC2,FALSE
EXOSC3,FALSE
EXOSC5,FALSE
EXOSC7,FALSE
EXOSC8,FALSE
EXOSC9,FALSE
EXT1,FALSE
EXT2,FALSE
EXTL2,FALSE
EXTL3,FALSE
EYA3,FALSE
EZH1,FALSE
EZH2,FALSE
EZR,FALSE
F11R,FALSE
F13A1,FALSE
F2RL2,FALSE
F3,FALSE
F8,FALSE
FAAH,FALSE
FAAP100,FALSE
FAAP20,FALSE
FABP3,FALSE
FABP5,FALSE
FABP5P7,FALSE
FABP5P8,FALSE
FADD,FALSE
FADS1,FALSE
FADS2,FALSE
FADS3,FALSE
FAF1,FALSE
FAF2,FALSE
FAH,FALSE
FAHD2A,FALSE
FAIM,FALSE
FAIM2,FALSE
FAM106A,FALSE
FAM107B,FALSE
FAM111A,FALSE
FAM111B,FALSE
FAM114A1,FALSE
FAM114A2,FALSE
FAM117A,FALSE
FAM118A,FALSE
FAM118B,FALSE
FAM120A,FALSE
FAM120AOS,FALSE
FAM120C,FALSE
FAM124A,FALSE
FAM131B,FALSE
FAM131B-AS1,FALSE
FAM131B-AS2,FALSE
FAM133B,FALSE
FAM133EP,FALSE
FAM135A,FALSE
FAM135B,FALSE
FAM136A,FALSE
FAM13A,FALSE
FAM13A-AS1,FALSE
FAM13B,FALSE
FAM151A,FALSE
FAM151B,FALSE
FAM151B-DT,FALSE
FAM161B,FALSE
FAM162A,FALSE
FAM168A,FALSE
FAM174A,FALSE
FAM174C,FALSE
FAM177A1,FALSE
FAM185A,FALSE
FAM193A,FALSE
FAM193B,FALSE
FAM199X,FALSE
FAM200A,FALSE
FAM200B,FALSE
FAM204A,FALSE
FAM204BP,FALSE
FAM20A,FALSE
FAM20B,FALSE
FAM20C,FALSE
FAM210A,FALSE
FAM217A,FALSE
FAM217B,FALSE
FAM219A,FALSE
FAM220A,FALSE
FAM221A,FALSE
FAM227B,FALSE
FAM228B,FALSE
FAM234B,FALSE
FAM24B,FALSE
FAM32A,FALSE
FAM32BP,FALSE
FAM3A,FALSE
FAM3C,FALSE
FAM47E-STBD1,FALSE
FAM50A,FALSE
FAM53B,FALSE
FAM53B-AS1,FALSE
FAM72A,FALSE
FAM72B,FALSE
FAM76A,FALSE
FAM76B,FALSE
FAM78A,FALSE
FAM83G,FALSE
FAM86DP,FALSE
FAM8A1,FALSE
FAM91A1,FALSE
FAM98A,FALSE
FAM98B,FALSE
FAM98C,FALSE
FAN1,FALSE
FANCA,FALSE
FANCB,FALSE
FANCC,FALSE
FANCD2,FALSE
FANCE,FALSE
FANCG,FALSE
FANCI,FALSE
FANCL,FALSE
FANCM,FALSE
FAP,FALSE
FAR1,FALSE
FAR1-IT1,FALSE
FAR2,FALSE
FAR2-AS1,FALSE
FARP1,FALSE
FARP2,FALSE
FARS2,FALSE
FARSA,FALSE
FARSB,FALSE
FAS,FALSE
FASN,FALSE
FASTKD1,FALSE
FASTKD2,FALSE
FASTKD3,FALSE
FASTKD5,FALSE
FAUP4,FALSE
FBF1,FALSE
FBH1,FALSE
FBL,FALSE
FBP1,FALSE
FBP2P1,FALSE
FBRS,FALSE
FBXL12,FALSE
FBXL13,FALSE
FBXL17,FALSE
FBXL19,FALSE
FBXL2,FALSE
FBXL20,FALSE
FBXL3,FALSE
FBXL4,FALSE
FBXL5,FALSE
FBXL6,FALSE
FBXL8,FALSE
FBXO10,FALSE
FBXO11,FALSE
FBXO15,FALSE
FBXO21,FALSE
FBXO22,FALSE
FBXO25,FALSE
FBXO28,FALSE
FBXO3,FALSE
FBXO31,FALSE
FBXO33,FALSE
FBXO34,FALSE
FBXO38,FALSE
FBXO4,FALSE
FBXO42,FALSE
FBXO45,FALSE
FBXO46,FALSE
FBXO6,FALSE
FBXO7,FALSE
FBXO8,FALSE
FBXO9,FALSE
FBXW11,FALSE
FBXW2,FALSE
FBXW4,FALSE
FBXW5,FALSE
FBXW7,FALSE
FBXW7-AS1,FALSE
FBXW8,FALSE
FCER2,FALSE
FCF1,FALSE
FCF1P8,FALSE
FCGR1A,FALSE
FCGR1BP,FALSE
FCGR1CP,FALSE
FCGR2A,FALSE
FCGR2B,FALSE
FCGR2C,FALSE
FCGR3B,FALSE
FCGRT,FALSE
FCHO1,FALSE
FCHO2,FALSE
FCHO2-DT,FALSE
FCHSD1,FALSE
FCHSD2,FALSE
FCMR,FALSE
FCRL6,FALSE
FCRLA,FALSE
FCRLB,FALSE
FCSK,FALSE
FDFT1,FALSE
FDX1,FALSE
FDX1P1,FALSE
FDX2,FALSE
FDXACB1,FALSE
FDXR,FALSE
FECH,FALSE
FEM1B,FALSE
FEM1C,FALSE
FER,FALSE
FERP1,FALSE
FERRY3,FALSE
FES,FALSE
FEZ2,FALSE
FFAR2,TRUE
FGD1,FALSE
FGD2,TRUE
FGD3,FALSE
FGD4,FALSE
FGD5,FALSE
FGD5-AS1,FALSE
FGD6,FALSE
FGF14,FALSE
FGFR1,FALSE
FGFR1OP2,FALSE
FGFRL1,FALSE
FGGY,FALSE
FGL1,FALSE
FGL2,FALSE
FGR,FALSE
FH,FALSE
FHIP1B,FALSE
FHIP2A,FALSE
FHIP2B,FALSE
FHL1,FALSE
FHL3,FALSE
FIG4,FALSE
FIGNL1,FALSE
FILIP1,FALSE
FILIP1L,FALSE
FIP1L1,FALSE
FIRRM,FALSE
FIS1,FALSE
FJX1,FALSE
FKBP11,FALSE
FKBP14,FALSE
FKBP15,FALSE
FKBP1A,FALSE
FKBP1AP1,FALSE
FKBP3,FALSE
FKBP4,FALSE
FKBP5,FALSE
FKBP8,FALSE
FKBP9,FALSE
FKRP,FALSE
FKTN,FALSE
FLAD1,FALSE
FLCN,FALSE
FLI1,FALSE
FLII,FALSE
FLJ40194,FALSE
FLJ42393,FALSE
FLNA,FALSE
FLNB,FALSE
FLNB-AS1,FALSE
FLOT2,FALSE
FLRT2,FALSE
FLT1,FALSE
FLVCR1,FALSE
FLVCR2,FALSE
FLYWCH1,FALSE
FLYWCH2,FALSE
FMN1,FALSE
FMNL1,FALSE
FMNL1-AS1,FALSE
FMNL1-DT,FALSE
FMNL2,FALSE
FMNL3,FALSE
FMO4,FALSE
FMO5,FALSE
FMR1,FALSE
FN1,FALSE
FN3KRP,FALSE
FNBP1,FALSE
FNBP1L,FALSE
FNBP4,FALSE
FNDC3A,FALSE
FNDC3B,FALSE
FNIP1,FALSE
FNIP2,FALSE
FNTA,FALSE
FNTAP2,FALSE
FNTB,FALSE
FOCAD,FALSE
FOLR1,FALSE
FOLR2,FALSE
FOLR3,FALSE
FOLR3P1,FALSE
FOS,FALSE
FOSL1,FALSE
FOSL2,FALSE
FOXJ3,FALSE
FOXK2,FALSE
FOXM1,FALSE
FOXN2,FALSE
FOXN3,FALSE
FOXN3-AS4,FALSE
FOXO3,FALSE
FOXP1,FALSE
FOXP3,FALSE
FOXRED1,FALSE
FPGS,FALSE
FPGT,FALSE
FPR3,FALSE
FRA10AC1,FALSE
FRAT2,FALSE
FRG1CP,FALSE
FRG1HP,FALSE
FRG1KP,FALSE
FRMD4A,FALSE
FRMD4A-AS1,FALSE
FRMD4B,FALSE
FRMD8,FALSE
FRRS1,FALSE
FRS2,FALSE
FRY,FALSE
FRYL,FALSE
FSAF1,FALSE
FSCN1,FALSE
FSD1L,FALSE
FSD2,FALSE
FSIP1,FALSE
FSTL1,FALSE
FTCDNL1,FALSE
FTH1P1,FALSE
FTH1P10,FALSE
FTH1P16,FALSE
FTH1P24,FALSE
FTH1P25,FALSE
FTH1P3,FALSE
FTH1P4,FALSE
FTH1P8,FALSE
FTL,FALSE
FTLP2,FALSE
FTLP3,FALSE
FTO,FALSE
FTOP1,FALSE
FTSJ1,FALSE
FTX,FALSE
FUBP1,FALSE
FUBP3,FALSE
FUCA1,FALSE
FUCA2,FALSE
FUNDC2,FALSE
FUOM,FALSE
FURIN,FALSE
FUS,FALSE
FUT10,FALSE
FUT11,FALSE
FUT8,FALSE
FXN,FALSE
FXR1,FALSE
FXR2,FALSE
FXYD5,FALSE
FXYD6-AS1,FALSE
FYB1,FALSE
FYCO1,FALSE
FYN,FALSE
FYTTD1,FALSE
FZR1,FALSE
G2E3,FALSE
G3BP1,FALSE
G3BP2,FALSE
G6PC3,FALSE
G6PD,FALSE
GAA,FALSE
GAB1,FALSE
GAB2,FALSE
GABARAPL1,FALSE
GABARAPL1-AS1,FALSE
GABARAPL2,FALSE
GABPB1,FALSE
GABPB1-AS1,FALSE
GABPB1-IT1,FALSE
GABPB2,FALSE
GADD45B,TRUE
GADD45G,FALSE
GAK,FALSE
GALC,FALSE
GALK1,FALSE
GALK2,FALSE
GALM,FALSE
GALM-AS1,FALSE
GALNS,FALSE
GALNT1,FALSE
GALNT10,FALSE
GALNT11,FALSE
GALNT12,FALSE
GALNT2,FALSE
GALNT6,FALSE
GALNT7,FALSE
GALNT7-DT,FALSE
GALT,FALSE
GAN,FALSE
GANAB,FALSE
GANC,FALSE
GAPDHP1,FALSE
GAPDHP2,FALSE
GAPDHS,FALSE
GAPLINC,FALSE
GAPVD1,FALSE
GAR1,FALSE
GAREM1,FALSE
GARRE1,FALSE
GARS1,FALSE
GARS1-DT,FALSE
GART,FALSE
GAS2L1,FALSE
GAS2L3,FALSE
GAS5-AS1,FALSE
GAS6-AS1,FALSE
GAS7,FALSE
GAS8-AS1,FALSE
GASK1B,FALSE
GASK1B-AS1,FALSE
GATAD1,FALSE
GATAD2A,FALSE
GATAD2B,FALSE
GATB,FALSE
GATC,FALSE
GATD1,FALSE
GATD1-DT,FALSE
GATM,FALSE
GBA1LP,FALSE
GBA2,FALSE
GBE1,FALSE
GBF1,FALSE
GBGT1,FALSE
GBP1,TRUE
GBP1P1,FALSE
GBP2,FALSE
GBP3,FALSE
GBP4,FALSE
GBP5,TRUE
GBP7,FALSE
GCA,FALSE
GCC1,FALSE
GCC2,FALSE
GCDH,FALSE
GCFC2,FALSE
GCG,FALSE
GCH1,TRUE
GCLC,FALSE
GCLM,FALSE
GCN1,FALSE
GCNT1,FALSE
GCNT1P3,FALSE
GCNT2,FALSE
GCNT7,FALSE
GCSHP3,FALSE
GCSHP5,FALSE
GDA,FALSE
GDAP1,FALSE
GDAP2,FALSE
GDF15,FALSE
GDI1,FALSE
GDI2,FALSE
GDPD5,FALSE
GEM,FALSE
GEMIN5,FALSE
GEMIN7,FALSE
GEMIN7-AS1,FALSE
GEMIN8,FALSE
GEN1,FALSE
GET1,FALSE
GET3,FALSE
GET4,FALSE
GFM1,FALSE
GFM2,FALSE
GFOD1,FALSE
GFOD1-AS1,FALSE
GFOD2,FALSE
GFOD3P,FALSE
GFPT1,FALSE
GFRA2,FALSE
GGA1,FALSE
GGA2,FALSE
GGA3,FALSE
GGACT,FALSE
GGCT,FALSE
GGCTP1,FALSE
GGCX,FALSE
GGH,FALSE
GGPS1,FALSE
GGT1,FALSE
GGT7,FALSE
GHITM,FALSE
GHSR,FALSE
GID4,FALSE
GID8,FALSE
GIGYF1,FALSE
GIGYF2,FALSE
GIHCG,FALSE
GIMAP1,FALSE
GIMAP2,TRUE
GIMAP4,FALSE
GIMAP5,FALSE
GIMAP6,FALSE
GIN1,FALSE
GINM1,FALSE
GINS1,FALSE
GINS3,FALSE
GIPC1,FALSE
GIPC3,FALSE
GIT1,FALSE
GIT2,FALSE
GJA5,FALSE
GJD3-AS1,FALSE
GK,FALSE
GK-AS1,FALSE
GK-IT1,FALSE
GK3,FALSE
GK5,FALSE
GLA,FALSE
GLB1,FALSE
GLB1L,FALSE
GLCE,FALSE
GLDN,FALSE
GLE1,FALSE
GLG1,FALSE
GLIPR1,FALSE
GLIPR1-AS1,FALSE
GLIPR1L2,FALSE
GLIPR2,FALSE
GLIS3,FALSE
GLMN,FALSE
GLO1,FALSE
GLOD4,FALSE
GLRX,FALSE
GLRX3,FALSE
GLRX5,FALSE
GLS,FALSE
GLS2,FALSE
GLT8D1,FALSE
GLTC1,FALSE
GLTP,FALSE
GLUD1,FALSE
GLUD1P3,FALSE
GLUL,FALSE
GLYATL1-AS1,FALSE
GLYCTK,FALSE
GLYCTK-AS1,FALSE
GLYR1,FALSE
GM2A,FALSE
GMCL1,FALSE
GMDS,FALSE
GMDS-DT,FALSE
GMEB1,FALSE
GMFB,FALSE
GMFG,FALSE
GMIP,FALSE
GMNN,FALSE
GMPPA,FALSE
GMPR,TRUE
GMPS,FALSE
GNA11,FALSE
GNA12,FALSE
GNA13,FALSE
GNA15,FALSE
GNA15-DT,FALSE
GNAI2,FALSE
GNAI3,FALSE
GNAQ,FALSE
GNAS,FALSE
GNB1,FALSE
GNB1L,FALSE
GNB4,FALSE
GNE,FALSE
GNG12,FALSE
GNG3,FALSE
GNGT2,FALSE
GNL2,FALSE
GNL3,FALSE
GNL3L,FALSE
GNPAT,FALSE
GNPDA1,FALSE
GNPDA2,FALSE
GNPTAB,FALSE
GNPTG,FALSE
GNRHR2,FALSE
GNS,FALSE
GOLGA1,FALSE
GOLGA2,FALSE
GOLGA3,FALSE
GOLGA4,FALSE
GOLGA5,FALSE
GOLGA5P1,FALSE
GOLGA7,FALSE
GOLGA8B,FALSE
GOLGB1,FALSE
GOLIM4,FALSE
GOLM1,FALSE
GOLM2,FALSE
GOLPH3,FALSE
GOLPH3L,FALSE
GOLT1B,FALSE
GON4L,FALSE
GORAB,FALSE
GORASP1,FALSE
GORASP2,FALSE
GOSR1,FALSE
GOSR2,FALSE
GOT1,FALSE
GOT2,FALSE
GPA33,FALSE
GPALPP1,FALSE
GPAM,FALSE
GPAT3,FALSE
GPAT4,FALSE
GPAT4-AS1,FALSE
GPATCH1,FALSE
GPATCH2,FALSE
GPATCH2L,FALSE
GPATCH3,FALSE
GPATCH8,FALSE
GPBAR1,FALSE
GPBP1,FALSE
GPBP1L1,FALSE
GPC4,FALSE
GPCPD1,FALSE
GPD1,FALSE
GPD1L,FALSE
GPD2,FALSE
GPER1,FALSE
GPHN,FALSE
GPI,FALSE
GPKOW,FALSE
GPN1,FALSE
GPN2,FALSE
GPN3,FALSE
GPNMB,FALSE
GPR107,FALSE
GPR132,FALSE
GPR137B,FALSE
GPR141,FALSE
GPR155,FALSE
GPR155-DT,FALSE
GPR157,FALSE
GPR160,FALSE
GPR18,FALSE
GPR183,FALSE
GPR21,FALSE
GPR22,FALSE
GPR34,FALSE
GPR35,FALSE
GPR37L1,FALSE
GPR52,FALSE
GPR68,FALSE
GPR79,FALSE
GPR82,FALSE
GPR84-AS1,FALSE
GPR85,FALSE
GPR89A,FALSE
GPRASP1,FALSE
GPRC5D-AS1,FALSE
GPRIN3,FALSE
GPSM2,FALSE
GPT,FALSE
GPT2,FALSE
GPX3,FALSE
GPX4,FALSE
GRAMD1A,FALSE
GRAMD2B,FALSE
GRAMD4,FALSE
GRASLND,FALSE
GRB10,FALSE
GRB2,FALSE
GRHL1,FALSE
GRHPR,FALSE
GRIN3A,FALSE
GRINA,FALSE
GRIPAP1,FALSE
GRK2,FALSE
GRK3,FALSE
GRK6,FALSE
GRM1,FALSE
GRN,FALSE
GRPEL1,FALSE
GRPEL2,FALSE
GRPEL2-AS1,FALSE
GRSF1,FALSE
GRTP1,FALSE
GRWD1,FALSE
GS1-24F4.2,FALSE
GSAP,FALSE
GSDME,FALSE
GSE1,FALSE
GSEC,FALSE
GSK3B,FALSE
GSK3B-DT,FALSE
GSKIP,FALSE
GSN,FALSE
GSN-AS1,FALSE
GSPT1,FALSE
GSR,FALSE
GSS,FALSE
GSTCD,FALSE
GSTK1,FALSE
GSTM2,FALSE
GSTM3,FALSE
GSTM4,FALSE
GSTO1,FALSE
GSTP1,FALSE
GSTT1,FALSE
GSTZ1,FALSE
GTDC1,FALSE
GTF2A1,FALSE
GTF2A2,FALSE
GTF2B,FALSE
GTF2E1,FALSE
GTF2E2,FALSE
GTF2F1,FALSE
GTF2F2,FALSE
GTF2H1,FALSE
GTF2H3,FALSE
GTF2H5,FALSE
GTF2I,FALSE
GTF2I-AS1,FALSE
GTF2IRD1,FALSE
GTF2IRD1P1,FALSE
GTF3AP2,FALSE
GTF3C1,FALSE
GTF3C2,FALSE
GTF3C2-AS1,FALSE
GTF3C2-AS2,FALSE
GTF3C3,FALSE
GTF3C4,FALSE
GTF3C5,FALSE
GTF3C6,FALSE
GTPBP1,TRUE
GTPBP10,FALSE
GTPBP2,FALSE
GTPBP3,FALSE
GTPBP4,FALSE
GTPBP8,FALSE
GTSE1,FALSE
GUCD1,FALSE
GUCY1B1,FALSE
GUF1,FALSE
GUK1,FALSE
GUSB,FALSE
GUSBP11,FALSE
GVINP1,FALSE
GXYLT1,FALSE
GXYLT1P4,FALSE
GXYLT1P6,FALSE
GXYLT2,FALSE
GYG1,FALSE
GYG2P2,FALSE
GYPC,FALSE
GYS1,FALSE
GZF1,FALSE
H1-0,FALSE
H1-12P,FALSE
H1-2,FALSE
H1-4,FALSE
H1-5,FALSE
H1-8P1,FALSE
H2AC6,FALSE
H2AC8,FALSE
H2AJ,FALSE
H2AZ1,FALSE
H2AZ2,FALSE
H2BC19P,FALSE
H2BC4,FALSE
H2BP1,FALSE
H3-3A,FALSE
H3-3B,FALSE
H3C12,FALSE
H3C4,FALSE
H3P16,FALSE
H3P25,FALSE
H3P31,FALSE
H3P33,FALSE
H3P42,FALSE
H3P6,FALSE
H3P8,FALSE
H4C6,FALSE
H6PD,FALSE
HAAO,FALSE
HACD1,FALSE
HACD2,FALSE
HACD3,FALSE
HACD4,FALSE
HACE1,FALSE
HACL1,FALSE
HACL2,FALSE
HADH,FALSE
HADHA,FALSE
HADHAP1,FALSE
HADHB,FALSE
HAGH,FALSE
HAGHL,FALSE
HAL,FALSE
HAPLN3,TRUE
HARS1,FALSE
HARS2,FALSE
HAS3,FALSE
HASPIN,FALSE
HAUS1,FALSE
HAUS1P1,FALSE
HAUS2,FALSE
HAUS3,FALSE
HAUS4,FALSE
HAUS5,FALSE
HAUS6,FALSE
HAUS7,FALSE
HAUS8,FALSE
HAVCR2,FALSE
HBEGF,FALSE
HBP1,FALSE
HBS1L,FALSE
HCCS,FALSE
HCFC2,FALSE
HCK,FALSE
HCLS1,FALSE
HCN2,FALSE
HCRTR1,FALSE
HCST,FALSE
HDAC1,FALSE
HDAC10,FALSE
HDAC2,FALSE
HDAC2-AS2,FALSE
HDAC3,FALSE
HDAC4,FALSE
HDAC4-AS1,FALSE
HDAC5,FALSE
