gene,DEstatus.2
Ggta1,FALSE
Ghitm,TRUE
Ghr,FALSE
Gid4,FALSE
Gid8,FALSE
Gigyf1,FALSE
Gigyf2,FALSE
Ginm1,FALSE
Gins2,FALSE
Gins4,FALSE
Git1,FALSE
Git2,FALSE
Gja1,FALSE
Gjc1,FALSE
Gk,TRUE
Gkap1,FALSE
Glb1,FALSE
Glb1l,FALSE
Glcci1,FALSE
Glce,TRUE
Gle1,TRUE
Glg1,FALSE
Gli3,FALSE
Glipr1,FALSE
Glipr2,FALSE
Glis2,FALSE
Glis3,FALSE
Glmn,FALSE
Glmp,FALSE
Glo1,FALSE
Glod4,FALSE
Glrx,FALSE
Glrx2,FALSE
Glrx3,FALSE
Glrx5,FALSE
Gls,FALSE
Glt8d1,FALSE
Gltp,FALSE
Glud1,FALSE
Glul,FALSE
Gm10033,FALSE
Gm10053,FALSE
Gm10509,FALSE
Gm14288,FALSE
Gm14295,FALSE
Gm14305,FALSE
Gm14322,FALSE
Gm14325,FALSE
Gm14326,FALSE
Gm14391,FALSE
Gm14399,FALSE
Gm14403,FALSE
Gm14410,FALSE
Gm14418,FALSE
Gm14419,FALSE
Gm15446,FALSE
Gm2026,FALSE
Gm2a,FALSE
Gm3055,FALSE
Gm32687,FALSE
Gm45871,FALSE
Gm49027,FALSE
Gm49336,TRUE
Gm5617,FALSE
Gm57852,FALSE
Gm6710,FALSE
Gm7072,FALSE
Gm7324,FALSE
Gmcl1,FALSE
Gmds,FALSE
Gmeb2,FALSE
Gmppa,FALSE
Gmpr,FALSE
Gmpr2,FALSE
Gmps,FALSE
Gna11,FALSE
Gna12,FALSE
Gna13,FALSE
Gnai2,FALSE
Gnai3,FALSE
Gnao1,FALSE
Gnaq,FALSE
Gnb1l,FALSE
Gnb2,FALSE
Gnb4,FALSE
Gne,FALSE
Gng10,FALSE
Gng12,FALSE
Gng5,FALSE
Gnl1,TRUE
Gnl2,FALSE
Gnl3,FALSE
Gnl3l,FALSE
Gnpat,FALSE
Gnpda1,TRUE
Gnpda2,FALSE
Gnpnat1,FALSE
Gnptab,FALSE
Gnrh1,FALSE
Gns,FALSE
Golga1,FALSE
Golga3,FALSE
Golga4,FALSE
Golga5,FALSE
Golga7,FALSE
Golim4,FALSE
Golm1,FALSE
Golm2,FALSE
Golph3,FALSE
Golph3l,FALSE
Golt1b,FALSE
Gon4l,FALSE
Gon7,FALSE
Gorab,FALSE
Gorasp1,FALSE
Gorasp2,FALSE
Gosr1,FALSE
Gosr2,FALSE
Got1,FALSE
Got2,FALSE
Gp1bb,TRUE
Gp5,FALSE
Gpaa1,FALSE
Gpalpp1,TRUE
Gpat4,FALSE
Gpatch11,FALSE
Gpatch2l,FALSE
Gpatch4,TRUE
Gpatch8,FALSE
Gpbp1,FALSE
Gpbp1l1,TRUE
Gpc1,FALSE
Gpc4,FALSE
Gpd1l,FALSE
Gpd2,FALSE
Gphn,FALSE
Gpi1,FALSE
Gpkow,FALSE
Gpm6b,FALSE
Gpn1,TRUE
Gpn2,FALSE
Gpn3,FALSE
Gpnmb,FALSE
Gpr107,FALSE
Gpr108,TRUE
Gpr137,FALSE
Gpr137b,FALSE
Gpr176,FALSE
Gpr180,FALSE
Gpr21,FALSE
Gpr89,FALSE
Gprasp1,TRUE
Gprc5a,FALSE
Gps1,FALSE
Gps2,FALSE
Gpsm1,FALSE
Gpsm2,FALSE
Gpt2,FALSE
Gpx1,FALSE
Gpx4,FALSE
Gpx8,FALSE
Gramd1a,FALSE
Gramd2b,FALSE
Gramd4,FALSE
Grb10,FALSE
Grb14,FALSE
Grb2,FALSE
Grem1,FALSE
Grhpr,FALSE
Grik5,FALSE
Grin3a,FALSE
Grina,FALSE
Grk2,TRUE
Grk4,FALSE
Grk5,FALSE
Grk6,FALSE
Grpel1,FALSE
Grpel2,FALSE
Grsf1,FALSE
Gsap,FALSE
Gsdmd,FALSE
Gse1,FALSE
Gsk3a,FALSE
Gsk3b,FALSE
Gskip,TRUE
Gsn,FALSE
Gspt1,FALSE
Gspt2,FALSE
Gsr,FALSE
Gss,FALSE
Gstcd,FALSE
Gstm1,FALSE
Gstm5,FALSE
Gstp1,FALSE
Gstz1,FALSE
Gtf2a1,TRUE
Gtf2a2,FALSE
Gtf2b,FALSE
Gtf2e1,FALSE
Gtf2f2,FALSE
Gtf2h1,FALSE
Gtf2h2,FALSE
Gtf2h5,FALSE
Gtf2i,FALSE
Gtf2ird1,FALSE
Gtf2ird2,FALSE
Gtf3a,FALSE
Gtf3c1,FALSE
Gtf3c3,FALSE
Gtf3c4,FALSE
Gtf3c5,FALSE
Gtpbp1,FALSE
Gtpbp10,TRUE
Gtpbp2,FALSE
Gtpbp3,FALSE
Gtpbp4,FALSE
Gtpbp6,FALSE
Gtpbp8,FALSE
Gucd1,FALSE
Guf1,FALSE
Gulp1,FALSE
Gusb,FALSE
Gvin1,FALSE
Gvin2,FALSE
Gxylt1,FALSE
Gxylt2,FALSE
Gyg1,FALSE
Gypc,FALSE
Gys1,FALSE
Gzf1,FALSE
H13,FALSE
H1f1,TRUE
H1f2,FALSE
H1f3,TRUE
H1f4,FALSE
H1f5,TRUE
H2-D1,FALSE
H2-K1,FALSE
H2-T22,FALSE
H2-T23,FALSE
H2ac12,FALSE
H2ac15,FALSE
H2ac22,TRUE
H2ac25,FALSE
H2ac6,TRUE
H2ac8,FALSE
H2aj,FALSE
H2ax,FALSE
H2az2,FALSE
H2bc11,FALSE
H2bc12,FALSE
H2bc13,FALSE
H2bc14,FALSE
H2bc15,FALSE
H2bc18,FALSE
H2bc22,TRUE
H2bc23,FALSE
H2bc24,FALSE
H2bc3,FALSE
H2bc4,FALSE
H2bc6,FALSE
H2bc7,FALSE
H2bc9,FALSE
H3c10,TRUE
H3c15,TRUE
H3c2,FALSE
H3c3,TRUE
H3c4,TRUE
H3c6,FALSE
H3c7,TRUE
H3c8,FALSE
H3f3a,FALSE
H3f3b,TRUE
H4c1,TRUE
H4c11,TRUE
H4c12,FALSE
H4c14,FALSE
H4c16,TRUE
H4c17,FALSE
H4c18,FALSE
H4c2,FALSE
H4c3,FALSE
H4c4,TRUE
H4c6,FALSE
H4c9,FALSE
Habp4,TRUE
Hacd1,FALSE
Hacd2,FALSE
Hacd3,FALSE
Hace1,FALSE
Hadh,FALSE
Hadha,FALSE
Hadhb,TRUE
Hagh,TRUE
Haghl,TRUE
Hapstr1,FALSE
Harbi1,FALSE
Haspin,FALSE
Hat1,FALSE
Haus1,FALSE
Haus2,TRUE
Haus3,FALSE
Haus4,TRUE
Haus6,FALSE
Haus8,TRUE
Hax1,FALSE
Hbegf,FALSE
Hbp1,FALSE
Hbs1l,FALSE
Hccs,FALSE
Hcfc1,FALSE
Hcfc1r1,FALSE
Hcfc2,FALSE
Hdac1,FALSE
Hdac2,FALSE
Hdac4,FALSE
Hdac5,FALSE
Hdac7,FALSE
Hdac8,FALSE
Hdac9,FALSE
Hddc2,FALSE
Hdgf,FALSE
Hdgfl2,FALSE
Hdhd2,FALSE
Hdhd3,FALSE
Hdhd5,FALSE
Hdlbp,FALSE
Heatr1,FALSE
Heatr3,FALSE
Heatr5a,FALSE
Heatr5b,FALSE
Heatr6,FALSE
Hebp1,FALSE
Heca,FALSE
Hectd1,FALSE
Hectd4,FALSE
Heg1,FALSE
Helb,FALSE
Hells,FALSE
Helq,FALSE
Helz2,FALSE
Herc1,FALSE
Herc2,FALSE
Herc3,FALSE
Herc4,FALSE
Herpud1,TRUE
Herpud2,FALSE
Hes6,FALSE
Hexa,FALSE
Hexb,FALSE
Hexim1,TRUE
Hgh1,FALSE
Hgsnat,FALSE
Hhat,FALSE
Hibadh,FALSE
Hibch,FALSE
Hid1,FALSE
Hif1a,FALSE
Hif1an,FALSE
Higd1a,TRUE
Higd2a,FALSE
Hikeshi,FALSE
Hilpda,FALSE
Hinfp,FALSE
Hint1,FALSE
Hip1,FALSE
Hip1r,FALSE
Hipk2,FALSE
Hipk3,FALSE
Hira,FALSE
Hivep1,FALSE
Hivep2,FALSE
Hjurp,FALSE
Hk1,FALSE
Hltf,FALSE
Hmbs,FALSE
Hmces,FALSE
Hmg20a,FALSE
Hmg20b,FALSE
Hmga1,FALSE
Hmga1b,FALSE
Hmga2,FALSE
Hmgb1,FALSE
Hmgb2,TRUE
Hmgcr,FALSE
Hmgcs1,FALSE
Hmgn1,FALSE
Hmgn3,FALSE
Hmgxb3,FALSE
Hmmr,FALSE
Hmox1,FALSE
Hmox2,FALSE
Hnrnpa0,FALSE
Hnrnpa1,FALSE
Hnrnpa2b1,FALSE
Hnrnpa3,FALSE
Hnrnpab,FALSE
Hnrnpc,FALSE
Hnrnpd,FALSE
Hnrnpdl,FALSE
Hnrnpf,FALSE
Hnrnph1,FALSE
Hnrnph2,FALSE
Hnrnph3,FALSE
Hnrnpk,FALSE
Hnrnpll,FALSE
Hnrnpm,FALSE
Hnrnpr,FALSE
Hnrnpu,FALSE
Hnrnpul2,FALSE
Homer1,FALSE
Hook2,FALSE
Hook3,FALSE
Hoxa10,FALSE
Hoxa13,FALSE
Hoxd10,FALSE
Hoxd11,FALSE
Hoxd12,FALSE
Hoxd13,FALSE
Hoxd8,FALSE
Hp1bp3,FALSE
Hpcal1,FALSE
Hpf1,FALSE
Hprt1,FALSE
Hps3,FALSE
Hps4,FALSE
Hps5,TRUE
Hps6,FALSE
Hras,FALSE
Hs2st1,FALSE
Hs3st1,FALSE
Hs6st1,FALSE
Hs6st2,FALSE
Hsbp1,FALSE
Hsd17b10,FALSE
Hsd17b11,FALSE
Hsd17b12,FALSE
Hsd17b4,FALSE
Hsd17b7,TRUE
Hsd3b7,FALSE
Hsdl1,FALSE
Hsdl2,FALSE
Hsf1,FALSE
Hsf2,FALSE
Hsp90aa1,TRUE
Hsp90ab1,FALSE
Hsp90b1,FALSE
Hspa13,TRUE
Hspa14,FALSE
Hspa1a,TRUE
Hspa1b,FALSE
Hspa2,FALSE
Hspa4,FALSE
Hspa4l,FALSE
Hspa5,TRUE
Hspa8,FALSE
Hspa9,FALSE
Hspb1,FALSE
Hspb6,FALSE
Hspb8,FALSE
Hspbap1,FALSE
Hspd1,FALSE
Hspe1,FALSE
Hspg2,FALSE
Hsph1,FALSE
Htatsf1,FALSE
Htr1b,FALSE
Htra1,FALSE
Htra2,TRUE
Htt,FALSE
Hus1,FALSE
Huwe1,FALSE
Hyal2,FALSE
Hycc1,FALSE
Hycc2,FALSE
Hyou1,FALSE
Hypk,FALSE
Iah1,FALSE
Iars1,FALSE
Iars2,FALSE
Ibtk,FALSE
Ice1,FALSE
Ice2,FALSE
Icmt,FALSE
Id1,FALSE
Id3,FALSE
Ide,FALSE
Idh1,FALSE
Idh2,FALSE
Idh3a,FALSE
Idh3b,FALSE
Idh3g,FALSE
Idi1,TRUE
Idnk,FALSE
Ids,FALSE
Ier2,FALSE
Ier5,FALSE
Ier5l,FALSE
Iffo1,FALSE
Ifi203,FALSE
Ifi204,FALSE
Ifi205,FALSE
Ifi211,FALSE
Ifi27,TRUE
Ifi35,FALSE
Ifih1,FALSE
Ifit2,FALSE
Ifit3,FALSE
Ifit3b,FALSE
Ifitm10,FALSE
Ifitm2,FALSE
Ifitm3,FALSE
Ifnar1,FALSE
Ifngr1,TRUE
Ifngr2,FALSE
Ifrd2,TRUE
Ift122,FALSE
Ift140,FALSE
Ift172,FALSE
Ift20,FALSE
Ift22,FALSE
Ift25,FALSE
Ift27,FALSE
Ift43,FALSE
Ift46,TRUE
Ift52,FALSE
Ift56,FALSE
Ift57,FALSE
Ift74,FALSE
Ift80,FALSE
Ift81,FALSE
Iftap,FALSE
Igbp1,FALSE
Igf1r,FALSE
Igf2bp1,FALSE
Igf2bp2,FALSE
Igf2bp3,FALSE
Igf2r,FALSE
Igfbp4,FALSE
Igfbp7,FALSE
Ighmbp2,FALSE
Igip,FALSE
Igsf3,FALSE
Igsf8,FALSE
Ik,TRUE
Ikbip,FALSE
Ikbkb,FALSE
Ikbke,FALSE
Ikzf2,FALSE
Ikzf5,FALSE
Il10rb,FALSE
Il11ra1,FALSE
Il13ra1,TRUE
Il16,FALSE
Il17d,FALSE
Il17ra,FALSE
Il17rd,FALSE
Il18bp,FALSE
Il1r1,FALSE
Il1rap,TRUE
Il1rn,FALSE
Il34,FALSE
Il4ra,FALSE
Il6st,FALSE
Ilf2,FALSE
Ilf3,FALSE
Ilk,FALSE
Ilkap,FALSE
Ilrun,FALSE
Ilvbl,TRUE
Immp1l,FALSE
Immt,FALSE
Imp3,FALSE
Imp4,TRUE
Impa1,FALSE
Impa2,FALSE
Impact,FALSE
Impdh1,FALSE
Impdh2,FALSE
Inafm1,FALSE
Inafm2,FALSE
Incenp,FALSE
Inf2,FALSE
Ing1,FALSE
Ing2,FALSE
Ing3,FALSE
Ing5,FALSE
Inhba,FALSE
Inip,FALSE
Inka1,FALSE
Ino80,FALSE
Ino80c,FALSE
Ino80d,FALSE
Inpp1,FALSE
Inpp4a,FALSE
Inpp5a,FALSE
Inpp5e,FALSE
Inpp5f,FALSE
Inppl1,FALSE
Insig1,TRUE
Insig2,FALSE
Insr,FALSE
Insyn1,FALSE
Ints1,TRUE
Ints10,FALSE
Ints11,FALSE
Ints12,TRUE
Ints13,FALSE
Ints14,FALSE
Ints15,FALSE
Ints2,TRUE
Ints4,FALSE
Ints6,TRUE
Ints6l,FALSE
Ints7,FALSE
Ints8,FALSE
Ipmk,FALSE
Ipo11,FALSE
Ipo4,TRUE
Ipo5,FALSE
Ipo7,FALSE
Ipo8,FALSE
Ipo9,FALSE
Ippk,FALSE
Iqce,FALSE
Iqgap1,FALSE
Iqsec2,FALSE
Irak1,FALSE
Irak1bp1,FALSE
Ireb2,FALSE
Irf1,FALSE
Irf2,FALSE
Irf2bp1,FALSE
Irf2bp2,FALSE
Irf2bpl,FALSE
Irf3,FALSE
Irf9,FALSE
Irgm1,FALSE
Irgq,TRUE
Irs1,FALSE
Irs2,FALSE
Irx1,FALSE
Isca1,FALSE
Isca2,FALSE
Iscu,FALSE
Isg20,FALSE
Isg20l2,FALSE
Ism1,FALSE
Isoc2a,FALSE
Ist1,FALSE
Itch,FALSE
Itfg1,FALSE
Itfg2,FALSE
Itga2b,FALSE
Itga3,FALSE
Itga5,FALSE
Itga6,FALSE
Itga7,FALSE
Itgav,FALSE
Itgb1,FALSE
Itgb1bp1,FALSE
Itgb1bp2,FALSE
Itgb5,FALSE
Itgb8,FALSE
Itgbl1,FALSE
Itih2,FALSE
Itm2b,FALSE
Itm2c,FALSE
Itpa,TRUE
Itpkb,FALSE
Itpkc,FALSE
Itpr1,FALSE
Itpr2,FALSE
Itpr3,FALSE
Itprid2,FALSE
Itprip,FALSE
Itpripl1,FALSE
Itpripl2,FALSE
Itsn1,FALSE
Itsn2,FALSE
Ivd,FALSE
Ivns1abp,FALSE
Iws1,FALSE
Izumo4,FALSE
Jade1,FALSE
Jade2,FALSE
Jade3,FALSE
Jag1,FALSE
Jagn1,FALSE
Jak1,TRUE
Jam3,FALSE
Jarid2,FALSE
Jcad,FALSE
Jdp2,FALSE
Jkamp,FALSE
Jmjd1c,FALSE
Jmjd4,FALSE
Jmjd6,FALSE
Jmy,FALSE
Josd1,FALSE
Jpt1,FALSE
Jpt2,FALSE
Jrk,FALSE
Jrkl,TRUE
Jtb,FALSE
Jun,FALSE
Junb,FALSE
Jup,FALSE
Kank1,TRUE
Kank2,FALSE
Kansl1,FALSE
Kansl1l,FALSE
Kansl2,TRUE
Kansl3,FALSE
Kat14,FALSE
Kat2b,FALSE
Kat5,TRUE
Kat6a,FALSE
Kat6b,FALSE
Kat7,FALSE
Kat8,TRUE
Katnal1,FALSE
Katnb1,FALSE
Katnbl1,FALSE
Katnip,FALSE
Kbtbd2,FALSE
Kbtbd4,FALSE
Kbtbd7,FALSE
Kcmf1,FALSE
Kcnab1,FALSE
Kcnn4,FALSE
Kctd10,FALSE
Kctd15,FALSE
Kctd17,FALSE
Kctd18,FALSE
Kctd2,FALSE
Kctd20,FALSE
Kctd3,FALSE
Kctd5,FALSE
Kctd6,FALSE
Kctd9,FALSE
Kdelr1,FALSE
Kdelr2,FALSE
Kdelr3,FALSE
Kdm1a,FALSE
Kdm1b,FALSE
Kdm2a,FALSE
Kdm2b,FALSE
Kdm4b,FALSE
Kdm4c,FALSE
Kdm5a,FALSE
Kdm5b,FALSE
Kdm5c,FALSE
Kdm5d,FALSE
Kdm6a,FALSE
Kdm7a,FALSE
Kdsr,TRUE
Keap1,FALSE
Khdc4,FALSE
Khdrbs1,FALSE
Khnyn,TRUE
Khsrp,FALSE
Kidins220,FALSE
Kif11,FALSE
Kif13a,FALSE
Kif13b,FALSE
Kif16b,FALSE
Kif1b,FALSE
Kif1c,FALSE
Kif20a,FALSE
Kif21a,FALSE
Kif23,FALSE
Kif2a,FALSE
Kif3a,FALSE
Kif3b,FALSE
Kif3c,FALSE
Kif5b,FALSE
Kif5c,FALSE
Kifap3,FALSE
Kifbp,FALSE
Kifc1,FALSE
Kifc3,FALSE
Kin,FALSE
Kitl,FALSE
Kiz,FALSE
Klc1,FALSE
Klc3,FALSE
Klf10,FALSE
Klf13,FALSE
Klf16,FALSE
Klf2,FALSE
Klf3,FALSE
Klf4,FALSE
Klf5,FALSE
Klf6,FALSE
Klf7,FALSE
Klf9,FALSE
Klhdc10,FALSE
Klhdc2,FALSE
Klhdc4,FALSE
Klhdc8a,FALSE
Klhl11,FALSE
Klhl12,TRUE
Klhl13,FALSE
Klhl15,FALSE
Klhl18,FALSE
Klhl20,FALSE
Klhl21,FALSE
Klhl22,FALSE
Klhl23,TRUE
Klhl24,FALSE
Klhl25,FALSE
Klhl26,FALSE
Klhl28,FALSE
Klhl42,FALSE
Klhl5,FALSE
Klhl7,FALSE
Klhl9,FALSE
Klra1,FALSE
Klra17,FALSE
Klra4,FALSE
Klra6,FALSE
Kmt2b,FALSE
Kmt2c,FALSE
Kmt2e,FALSE
Kmt5a,FALSE
Kmt5b,FALSE
Kmt5c,FALSE
Knop1,FALSE
Kpna2,FALSE
Kpna3,FALSE
Kpna4,FALSE
Kpna6,FALSE
Kpnb1,FALSE
Kras,FALSE
Krcc1,FALSE
Kremen1,FALSE
Kri1,FALSE
Krit1,TRUE
Krr1,FALSE
Krt18,FALSE
Krtcap2,FALSE
Kti12,FALSE
Ktn1,FALSE
L3mbtl2,FALSE
LTO1,FALSE
Lactb,FALSE
Lama2,FALSE
Lama4,FALSE
Lama5,FALSE
Lamc1,FALSE
Lamp1,FALSE
Lamp2,FALSE
Lamtor1,TRUE
Lamtor3,TRUE
Lamtor4,FALSE
Lancl1,FALSE
Lancl2,FALSE
Lancl3,FALSE
Lap3,FALSE
Laptm4a,FALSE
Laptm4b,FALSE
Large1,FALSE
Larp1b,FALSE
Larp4,FALSE
Larp4b,FALSE
Larp7,FALSE
Lars1,FALSE
Lars2,FALSE
Las1l,FALSE
Lats1,FALSE
Lats2,FALSE
Lbh,FALSE
Lbr,FALSE
Lclat1,FALSE
Lcmt2,FALSE
Lcorl,FALSE
Ldaf1,FALSE
Ldah,FALSE
Ldb1,FALSE
Ldhb,FALSE
Ldlr,FALSE
Ldlrad3,FALSE
Ldlrad4,FALSE
Ldlrap1,FALSE
Lemd2,FALSE
Lemd3,FALSE
Leng1,FALSE
Leng8,FALSE
Leprot,FALSE
Leprotl1,FALSE
Letm1,FALSE
Letm2,TRUE
Letmd1,FALSE
Lfng,FALSE
Lgals1,FALSE
Lgals3,FALSE
Lgals3bp,FALSE
Lgals8,FALSE
Lgalsl,FALSE
Lgmn,FALSE
Lgr4,TRUE
Lhfpl2,FALSE
Lhfpl6,FALSE
Lig1,TRUE
Lig3,FALSE
Lig4,FALSE
Lima1,FALSE
Limd1,FALSE
Limd2,FALSE
Limk1,FALSE
Limk2,FALSE
Lims1,FALSE
Lin37,FALSE
Lin54,FALSE
Lin7c,FALSE
Lin9,FALSE
Lins1,FALSE
Litaf,FALSE
Lix1l,FALSE
Llgl1,FALSE
Llph,TRUE
Lman1,FALSE
Lman2,FALSE
Lman2l,FALSE
Lmbr1,FALSE
Lmbr1l,FALSE
Lmbrd1,FALSE
Lmbrd2,FALSE
Lmf2,FALSE
Lmna,FALSE
Lmnb1,FALSE
Lmo4,FALSE
Lmo7,FALSE
Lmx1b,FALSE
Lnpep,FALSE
Lnpk,FALSE
Lnx2,FALSE
Lonp1,FALSE
Lonp2,FALSE
Lox,FALSE
Loxl1,FALSE
Loxl2,FALSE
Loxl4,FALSE
Lpar1,FALSE
Lpar6,TRUE
Lpcat1,FALSE
Lpcat2,FALSE
Lpcat3,FALSE
Lpcat4,FALSE
Lpgat1,FALSE
Lpin1,FALSE
Lpin2,FALSE
Lpp,FALSE
Lrch1,FALSE
Lrch3,FALSE
Lrfn4,FALSE
Lrif1,FALSE
Lrig1,FALSE
Lrig2,FALSE
Lrig3,FALSE
Lrp1,FALSE
Lrp10,FALSE
Lrp12,FALSE
Lrp5,FALSE
Lrp6,FALSE
Lrpap1,TRUE
Lrpprc,FALSE
Lrrc14,TRUE
Lrrc28,FALSE
Lrrc32,FALSE
Lrrc40,FALSE
Lrrc41,FALSE
Lrrc42,FALSE
Lrrc47,FALSE
Lrrc58,FALSE
Lrrc59,FALSE
Lrrc75a,FALSE
Lrrc8b,FALSE
Lrrc8c,FALSE
Lrrc8d,FALSE
Lrrcc1,FALSE
Lrrfip1,FALSE
Lrrfip2,FALSE
Lrrk1,FALSE
Lrrk2,FALSE
Lrsam1,TRUE
Lrwd1,FALSE
Lsg1,FALSE
Lsm1,TRUE
Lsm10,FALSE
Lsm12,FALSE
Lsm14a,FALSE
Lsm14b,TRUE
Lsm2,FALSE
Lsm3,TRUE
Lsm4,TRUE
Lsm5,FALSE
Lsm6,FALSE
Lsm7,FALSE
Lsm8,FALSE
Lsp1,FALSE
Lss,FALSE
Lta4h,FALSE
Ltbp1,FALSE
Ltbp2,FALSE
Ltbp3,FALSE
Ltbp4,FALSE
Ltbr,FALSE
Ltn1,FALSE
Luc7l,FALSE
Luc7l2,FALSE
Luc7l3,FALSE
Lurap1l,FALSE
Luzp1,FALSE
Lxn,FALSE
Ly6c1,FALSE
Ly75,FALSE
Ly96,FALSE
Lyar,FALSE
Lypla1,FALSE
Lypla2,FALSE
Lyrm2,TRUE
Lysmd2,FALSE
Lysmd3,FALSE
Lyst,FALSE
Lzic,FALSE
Lztfl1,FALSE
Lztr1,FALSE
Lzts2,FALSE
M6pr,FALSE
Macf1,FALSE
Macir,FALSE
Maco1,FALSE
Macrod1,FALSE
Macroh2a1,FALSE
Mad1l1,FALSE
Mad2l1,TRUE
Mad2l1bp,TRUE
Mad2l2,FALSE
Maea,FALSE
Maf,FALSE
Maff,FALSE
Mafk,FALSE
Maged1,FALSE
Maged2,FALSE
Magee1,FALSE
Magi3,FALSE
Magohb,FALSE
Maip1,TRUE
Mak16,FALSE
Malrd1,FALSE
Malsu1,FALSE
Malt1,FALSE
Maml1,FALSE
Maml2,FALSE
Mamld1,FALSE
Man1a2,FALSE
Man1b1,FALSE
Man1c1,FALSE
Man2a1,FALSE
Man2a2,TRUE
Man2b1,FALSE
Man2b2,FALSE
Man2c1,TRUE
Manbal,FALSE
Manf,FALSE
Maoa,FALSE
Map1a,FALSE
Map1b,FALSE
Map1lc3a,FALSE
Map1lc3b,FALSE
Map1s,FALSE
Map2k1,FALSE
Map2k2,FALSE
Map2k3,FALSE
Map2k4,FALSE
Map2k5,FALSE
Map3k12,FALSE
Map3k2,FALSE
Map3k20,FALSE
Map3k3,FALSE
Map3k4,FALSE
Map3k5,FALSE
Map3k7,TRUE
Map3k8,FALSE
Map4k2,TRUE
Map4k5,FALSE
Map6,FALSE
Map7d1,FALSE
Mapk1,FALSE
Mapk13,TRUE
Mapk14,FALSE
Mapk1ip1l,FALSE
Mapk7,FALSE
Mapk8,FALSE
Mapk8ip1,FALSE
Mapkap1,FALSE
Mapkapk2,FALSE
Mapkapk3,FALSE
Mapkapk5,FALSE
Mapre1,FALSE
Mapre2,FALSE
Marchf3,FALSE
Marchf5,FALSE
Marchf7,FALSE
Marchf8,FALSE
Marcks,FALSE
Marcksl1,FALSE
Marf1,FALSE
Mark2,FALSE
Mark3,FALSE
Mark4,FALSE
Marveld1,FALSE
Masp1,FALSE
Mast2,FALSE
Mast4,FALSE
Mat2a,FALSE
Mat2b,FALSE
Matn2,FALSE
Matr3,FALSE
Mau2,FALSE
Mavs,FALSE
Max,FALSE
Mbd2,FALSE
Mbd3,FALSE
Mbd5,FALSE
Mbd6,FALSE
Mbip,FALSE
Mbnl1,FALSE
Mbnl2,FALSE
Mbnl3,FALSE
Mboat1,FALSE
Mbtd1,FALSE
Mbtps1,FALSE
Mbtps2,FALSE
Mc5r,FALSE
Mcam,FALSE
Mcat,TRUE
Mcc,TRUE
Mccc1,FALSE
Mccc2,FALSE
Mcfd2,FALSE
Mcl1,FALSE
Mcm2,FALSE
Mcm3,FALSE
Mcm3ap,FALSE
Mcm4,TRUE
Mcm5,TRUE
Mcm6,FALSE
Mcm7,FALSE
Mcmbp,FALSE
Mcph1,FALSE
Mcpt8,FALSE
Mcrip1,FALSE
Mcrs1,FALSE
Mcts1,FALSE
Mcu,FALSE
Mcub,FALSE
Mcur1,FALSE
Mdfic,FALSE
Mdh1,FALSE
Mdh2,FALSE
Mdm2,FALSE
Mdm4,FALSE
Mdn1,FALSE
Mdp1,TRUE
Me1,FALSE
Me2,FALSE
Mea1,FALSE
Meaf6,TRUE
Meak7,TRUE
Mecom,FALSE
Mecp2,FALSE
Mecr,FALSE
Med1,FALSE
Med10,TRUE
Med11,FALSE
Med13,FALSE
Med13l,FALSE
Med15,FALSE
Med16,TRUE
Med17,TRUE
Med18,FALSE
Med19,FALSE
Med20,FALSE
Med21,TRUE
Med23,FALSE
Med24,FALSE
Med25,FALSE
Med27,FALSE
Med28,FALSE
Med29,TRUE
Med30,FALSE
Med31,FALSE
Med4,FALSE
Med6,FALSE
Med7,FALSE
Med8,FALSE
Med9,TRUE
Medag,FALSE
Mef2a,FALSE
Mef2c,FALSE
Mef2d,FALSE
Megf8,FALSE
Meis2,FALSE
Memo1,FALSE
Mepce,FALSE
Mertk,FALSE
Mesd,FALSE
Mest,FALSE
Met,FALSE
Metap1,FALSE
Metap1d,FALSE
Metap2,FALSE
Metrnl,FALSE
Mettl14,FALSE
Mettl2,FALSE
Mettl21a,FALSE
Mettl25,FALSE
Mettl25b,TRUE
Mettl26,FALSE
Mettl3,FALSE
Mettl4,TRUE
Mettl6,FALSE
Mettl9,FALSE
Mex3a,FALSE
Mex3b,FALSE
Mex3c,FALSE
Mex3d,FALSE
Mfap1a,FALSE
Mfap1b,TRUE
Mfap2,FALSE
Mfap3,FALSE
Mfap3l,FALSE
Mfap5,FALSE
Mff,FALSE
Mfge8,FALSE
Mfhas1,FALSE
Mfn1,FALSE
Mfn2,FALSE
Mfsd1,FALSE
Mfsd10,FALSE
Mfsd11,FALSE
Mfsd12,FALSE
Mfsd14a,FALSE
Mfsd14b,FALSE
Mfsd5,FALSE
Mgat2,TRUE
Mgat3,FALSE
Mgat4b,FALSE
Mgat5,FALSE
Mgme1,TRUE
Mgp,FALSE
Mia2,FALSE
Mia3,FALSE
Mib1,FALSE
Mical1,TRUE
Mical2,FALSE
Mical3,FALSE
Micall1,FALSE
Micall2,FALSE
Micos10,FALSE
Micos13,FALSE
Micu1,FALSE
Micu2,FALSE
Micu3,FALSE
Mid1ip1,FALSE
Mid2,FALSE
Midn,FALSE
Mief2,FALSE
Mien1,FALSE
Mier1,FALSE
Mier2,FALSE
Mier3,FALSE
Mif,FALSE
Mif4gd,TRUE
Miga2,FALSE
Miip,TRUE
Mindy1,FALSE
Mindy3,FALSE
